date,reservoir_name_as_reported,min_drawdown_level_m,full_reservoir_level_m,full_reservoir_storage_mcm,full_reservoir_storage_reported_mu,level_m,effective_storage_mcm,storage_percent,generation_capability_gross_mu,generation_capability_station_mu,classification,source_sha256
2024-04-09,PORINGAL,405.689,423.976,30.356,10.625,415.65,10.425,34,3.649,3.649,official_observed_reference,42fcc3d33f33404ae1b41bb1a91341e87aefefcc436dff9fa167c28d42a29f16
2024-04-09,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.8,,0,0,,official_observed_reference,42fcc3d33f33404ae1b41bb1a91341e87aefefcc436dff9fa167c28d42a29f16
2024-04-09,LOWER PERIYAR,237.74,253,4.55,2.093,250.9,3.65,80,1.679,1.679,official_observed_reference,42fcc3d33f33404ae1b41bb1a91341e87aefefcc436dff9fa167c28d42a29f16
2024-04-09,KAKKAD,181.36,192.63,1.16,0.358,187.2,,0,0,,official_observed_reference,42fcc3d33f33404ae1b41bb1a91341e87aefefcc436dff9fa167c28d42a29f16
2024-04-10,IDUKKI,694.944,732.43,1460,2190,714.622,603.301,41,904.952,886.852,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,PAMBA,963.168,986.332,31.001,59.46,963.3,0.07,41,378.076,318.447,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,KAKKI,908.304,981.456,446.542,856.467,961.708,197.05,0,0,,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,SHOLAYAR,779.374,811.68,149.23,152.065,796.961,49.215,33,50.15,32.826,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,IDAMALAYAR,115,169,1017.8,254.45,145.36,414.56,41,103.64,103.64,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,KUNDALA,1735.836,1758.696,7.787,22.738,1758.1,7.32,94,123.282,53.324,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,MADUPPATTY,1554.48,1599.59,55.217,161.234,1591.55,34.9,63,0,,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,KUTTIADI,737.616,758.037,33.99,42.827,751.454,18.698,55,94.56,91.559,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,THARIODE,750.5,775.6,201,253.26,761.6,56.35,28,0,,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,ANAYIRANKAL,1188,1207.008,48.968,65.616,1201.06,24.49,50,54.458,19.17,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,PONMUDI,678.8,707.745,47.4,63.516,692.8,16.15,34,0,,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,NERIAMANGALAM,445,456.59,5.557,4.835,453.8,3.74,67,3.254,1.533,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,PORINGAL,405.689,423.976,30.356,10.625,415.5,10.2,34,3.57,3.57,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.95,,0,0,,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,LOWER PERIYAR,237.74,253,4.55,2.093,250.4,3.44,76,1.582,1.582,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-10,KAKKAD,181.36,192.63,1.16,0.358,186.9,,0,0,,official_observed_reference,632acaca6e2ca1bba0d13451198711481b06f0b5d9dcb86e95b9b40d89aa6406
2024-04-11,IDUKKI,694.944,732.43,1460,2190,714.512,598.877,41,898.316,880.349,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,PAMBA,963.168,986.332,31.001,59.46,963.25,0.03,41,373.72,314.779,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,KAKKI,908.304,981.456,446.542,856.467,961.44,194.819,0,0,,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,SHOLAYAR,779.374,811.68,149.23,152.065,796.747,48.204,32,49.119,32.152,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,IDAMALAYAR,115,169,1017.8,254.45,145.14,409.94,40,102.485,102.485,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,122.304,52.901,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,MADUPPATTY,1554.48,1599.59,55.217,161.234,1591.4,34.6,63,0,,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,KUTTIADI,737.616,758.037,33.99,42.827,751.363,18.512,54,93.57,90.6,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,THARIODE,750.5,775.6,201,253.26,761.5,55.75,28,0,,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,ANAYIRANKAL,1188,1207.008,48.968,65.616,1200.85,23.755,49,53.901,18.974,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,PONMUDI,678.8,707.745,47.4,63.516,693,16.47,35,0,,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,NERIAMANGALAM,445,456.59,5.557,4.835,453.55,3.59,65,3.123,1.471,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,PORINGAL,405.689,423.976,30.356,10.625,415.65,10.425,34,3.649,3.649,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.9,,0,0,,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,LOWER PERIYAR,237.74,253,4.55,2.093,251.5,3.91,86,1.799,1.799,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-11,KAKKAD,181.36,192.63,1.16,0.358,188.05,,0,0,,official_observed_reference,b6975ef0346a222e038ee8d8827b1c0e868107e610d3632c5df9c1c799fed2d3
2024-04-12,IDUKKI,694.944,732.43,1460,2190,714.451,596.419,41,894.629,876.736,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,PAMBA,963.168,986.332,31.001,59.46,963.2,,40,370.615,312.163,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,KAKKI,908.304,981.456,446.542,856.467,961.25,193.23,0,0,,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,SHOLAYAR,779.374,811.68,149.23,152.065,796.595,47.496,32,48.398,31.68,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,IDAMALAYAR,115,169,1017.8,254.45,145.02,407.42,40,101.855,101.855,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,121.72,52.648,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,MADUPPATTY,1554.48,1599.59,55.217,161.234,1591.3,34.4,62,0,,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,KUTTIADI,737.616,758.037,33.99,42.827,751.424,18.634,55,92.59,89.65,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,THARIODE,750.5,775.6,201,253.26,761.4,54.85,27,0,,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,ANAYIRANKAL,1188,1207.008,48.968,65.616,1200.65,23.055,47,53.821,18.946,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,PONMUDI,678.8,707.745,47.4,63.516,693.4,17.11,36,0,,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,NERIAMANGALAM,445,456.59,5.557,4.835,453.7,3.68,66,3.202,1.508,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,PORINGAL,405.689,423.976,30.356,10.625,415.75,10.6,35,3.71,3.71,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,LOWER PERIYAR,237.74,253,4.55,2.093,250,3.28,72,1.509,1.509,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-12,KAKKAD,181.36,192.63,1.16,0.358,185.7,,0,0,,official_observed_reference,e2eaf77975887ae3adfbd7e026fcf8ec04af94760a734297ee71a721820b94c0
2024-04-13,IDUKKI,694.944,732.43,1460,2190,714.402,594.453,41,891.68,873.846,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,PAMBA,963.168,986.332,31.001,59.46,963.15,,40,367.142,309.237,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,KAKKI,908.304,981.456,446.542,856.467,961.04,191.419,0,0,,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,SHOLAYAR,779.374,811.68,149.23,152.065,796.442,46.788,31,47.677,31.207,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,IDAMALAYAR,115,169,1017.8,254.45,144.86,404.13,40,101.033,101.033,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,121.136,52.396,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,MADUPPATTY,1554.48,1599.59,55.217,161.234,1591.2,34.2,62,0,,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,KUTTIADI,737.616,758.037,33.99,42.827,751.424,18.634,55,92.212,89.284,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,THARIODE,750.5,775.6,201,253.26,761.35,54.55,27,0,,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,ANAYIRANKAL,1188,1207.008,48.968,65.616,1200.45,22.43,46,53.412,18.802,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,PONMUDI,678.8,707.745,47.4,63.516,693.6,17.43,37,0,,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,NERIAMANGALAM,445,456.59,5.557,4.835,453.7,3.68,66,3.202,1.508,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,PORINGAL,405.689,423.976,30.356,10.625,415.55,10.275,34,3.596,3.596,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.55,,0,0,,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,LOWER PERIYAR,237.74,253,4.55,2.093,250.2,3.36,74,1.546,1.546,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-13,KAKKAD,181.36,192.63,1.16,0.358,185.05,,0,0,,official_observed_reference,bb59d9b4599b8ff9f2fd4c976a7cbdb17231df77de67be77d3196602ecc61c29
2024-04-14,IDUKKI,694.944,732.43,1460,2190,714.329,591.503,41,887.255,869.509,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,PAMBA,963.168,986.332,31.001,59.46,963.168,,40,364.094,306.67,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,KAKKI,908.304,981.456,446.542,856.467,960.854,189.83,0,0,,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,SHOLAYAR,779.374,811.68,149.23,152.065,796.321,46.224,31,47.102,30.831,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,IDAMALAYAR,115,169,1017.8,254.45,144.74,401.67,39,100.418,100.418,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,120.552,52.143,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,MADUPPATTY,1554.48,1599.59,55.217,161.234,1591.1,34,62,0,,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,KUTTIADI,737.616,758.037,33.99,42.827,751.515,18.817,55,91.182,88.288,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,THARIODE,750.5,775.6,201,253.26,761.2,53.55,27,0,,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,ANAYIRANKAL,1188,1207.008,48.968,65.616,1200.2,21.68,44,52.836,18.599,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,PONMUDI,678.8,707.745,47.4,63.516,693.8,17.75,37,0,,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,NERIAMANGALAM,445,456.59,5.557,4.835,454.05,3.89,70,3.384,1.594,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,PORINGAL,405.689,423.976,30.356,10.625,415.55,10.275,34,3.596,3.596,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,LOWER PERIYAR,237.74,253,4.55,2.093,250.6,3.51,77,1.615,1.615,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-14,KAKKAD,181.36,192.63,1.16,0.358,187.5,,0,0,,official_observed_reference,d4e09d8514b4953643c47fea17f44effc1d92bc7c541712cb67b50edd13a1109
2024-04-15,IDUKKI,694.944,732.43,1460,2190,714.183,585.604,40,878.406,860.838,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,PAMBA,963.168,986.332,31.001,59.46,963.168,,39,358.787,302.2,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,KAKKI,908.304,981.456,446.542,856.467,960.528,187.063,0,0,,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,SHOLAYAR,779.374,811.68,149.23,152.065,796.138,45.4,30,46.263,30.282,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,IDAMALAYAR,115,169,1017.8,254.45,144.54,397.57,39,99.393,99.393,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,119.676,51.764,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,MADUPPATTY,1554.48,1599.59,55.217,161.234,1590.95,33.7,61,0,,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,KUTTIADI,737.616,758.037,33.99,42.827,751.393,18.573,55,89.867,87.014,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,THARIODE,750.5,775.6,201,253.26,761.1,52.75,26,0,,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,ANAYIRANKAL,1188,1207.008,48.968,65.616,1199.98,21.02,43,52.166,18.363,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,PONMUDI,678.8,707.745,47.4,63.516,693.9,17.91,38,0,,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,NERIAMANGALAM,445,456.59,5.557,4.835,454.2,3.98,72,3.463,1.631,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,PORINGAL,405.689,423.976,30.356,10.625,415.25,9.825,32,3.439,3.439,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.7,,0,0,,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,LOWER PERIYAR,237.74,253,4.55,2.093,250.4,3.44,76,1.582,1.582,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-15,KAKKAD,181.36,192.63,1.16,0.358,188.2,,0,0,,official_observed_reference,b4a100771f1763d542f424c5c4aa6445d4c3094ac337a43963261ce6077e4bfd
2024-04-16,IDUKKI,694.944,732.43,1460,2190,714.055,580.451,40,870.677,853.263,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,PAMBA,963.168,986.332,31.001,59.46,963.168,,39,353.081,297.394,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,KAKKI,908.304,981.456,446.542,856.467,960.181,184.088,0,0,,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,SHOLAYAR,779.374,811.68,149.23,152.065,795.863,44.177,30,45.016,29.466,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,IDAMALAYAR,115,169,1017.8,254.45,144.33,393.265,39,98.316,98.316,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,119.092,51.511,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,MADUPPATTY,1554.48,1599.59,55.217,161.234,1590.85,33.5,61,0,,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,KUTTIADI,737.616,758.037,33.99,42.827,751.119,18.024,53,88.167,85.368,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,THARIODE,750.5,775.6,201,253.26,761,51.95,26,0,,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,ANAYIRANKAL,1188,1207.008,48.968,65.616,1199.78,20.42,42,51.362,18.08,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,PONMUDI,678.8,707.745,47.4,63.516,693.9,17.91,38,0,,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,NERIAMANGALAM,445,456.59,5.557,4.835,454.05,3.89,70,3.384,1.594,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,PORINGAL,405.689,423.976,30.356,10.625,415.3,9.9,33,3.465,3.465,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.8,,0,0,,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,LOWER PERIYAR,237.74,253,4.55,2.093,250.8,3.6,79,1.656,1.656,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-16,KAKKAD,181.36,192.63,1.16,0.358,189.15,,0,0,,official_observed_reference,521d1d8cfd8247fd5359d6260623fa2643652b645064905319f8d3caee3851fe
2024-04-17,IDUKKI,694.944,732.43,1460,2190,713.939,575.792,39,863.688,846.414,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,PAMBA,963.168,986.332,31.001,59.46,963.168,,38,347.578,292.759,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,KAKKI,908.304,981.456,446.542,856.467,959.84,181.219,0,0,,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,SHOLAYAR,779.374,811.68,149.23,152.065,795.68,43.375,29,44.199,28.931,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,IDAMALAYAR,115,169,1017.8,254.45,144.16,389.8,38,97.45,97.45,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,KUNDALA,1735.836,1758.696,7.787,22.738,1758.05,7.285,94,118.508,51.259,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,MADUPPATTY,1554.48,1599.59,55.217,161.234,1590.75,33.3,60,0,,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,KUTTIADI,737.616,758.037,33.99,42.827,750.997,17.781,52,86.853,84.096,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,THARIODE,750.5,775.6,201,253.26,760.9,51.15,25,0,,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,ANAYIRANKAL,1188,1207.008,48.968,65.616,1199.53,19.67,40,50.143,17.651,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,PONMUDI,678.8,707.745,47.4,63.516,693.8,17.75,37,0,,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,NERIAMANGALAM,445,456.59,5.557,4.835,453.8,3.74,67,3.254,1.533,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,PORINGAL,405.689,423.976,30.356,10.625,415.3,9.9,33,3.465,3.465,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
2024-04-17,LOWER PERIYAR,237.74,253,4.55,2.093,250.9,3.65,80,1.679,1.679,official_observed_reference,b771929008a37a90834fa99231226dc31dea6d2b6346530fc79a7370b6f75c9a
